"137","Porygon","423","Gastrodon","Trade with Held Item [Up-Grade]"
"138","Omanyte","136","Flareon","Level Up [40]"
"140","Kabuto","119","Seaking","Level Up [40]"
"147","Dratini","375","Metang","Level Up [30]"
"148","Dragonair","488","Cresselia","Level Up [55]"
"152","Chikorita","198","Murkrow","Level Up [16]"
"153","Bayleef","416","Vespiquen","Level Up [32]"
"155","Cyndaquil","502","Dewott","Level Up [14]"
"156","Quilava","254","Sceptile","Level Up [36]"
"158","Totodile","215","Sneasel","Level Up [18]"
"159","Croconaw","45","Vileplume","Level Up [30]"
"161","Sentret","510","Liepard","Level Up [15]"
"163","Hoothoot","87","Dewgong","Level Up [20]"
"165","Ledyba","190","Aipom","Level Up [18]"
"167","Spinarak","40","Wigglytuff","Level Up [22]"
"170","Chinchou","305","Lairon","Level Up [27]"
"172","Pichu","81","Magnemite","Level Up with Friendship"
"173","Cleffa","517","Munna","Level Up with Friendship"
"174","Igglybuff","433","Chingling","Level Up with Friendship"
"175","Togepi","338","Solrock","Level Up with Friendship"
"176","Togetic","477","Dusknoir","Used Item [Shiny Stone]"
"177","Natu","211","Qwilfish","Level Up [25]"
"179","Mareep","575","Gothorita","Level Up [15]"
"180","Flaaffy","389","Torterra","Level Up [30]"
"183","Marill","210","Granbull","Level Up [18]"
"187","Hoppip","329","Vibrava","Level Up [18]"
"188","Skiploom","253","Grovyle","Level Up [27]"
"190","Aipom","432","Purugly","Level Up with Move [Double Hit]"
"191","Sunkern","189","Jumpluff","Used Item [Sun Stone]"
"193","Yanma","581","Swanna","Level Up with Move [Ancient Power]"
"194","Wooper","28","Sandslash","Level Up [20]"
"198","Murkrow","3","Venusaur","Used Item [Dusk Stone]"
"200","Misdreavus","518","Musharna","Used Item [Dusk Stone]"
"204","Pineco","224","Octillery","Level Up [31]"
"207","Gligar","534","Conkeldurr","Level Up with Held Item (Night) [Razor Fang]"
"209","Snubbull","432","Purugly","Level Up [23]"
"215","Sneasel","160","Feraligatr","Level Up with Held Item (Night) [Razor Claw]"
"216","Teddiursa","462","Magnezone","Level Up [30]"
"218","Slugma","351","Castform","Level Up [38]"
"220","Swinub","305","Lairon","Level Up [33]"
"221","Piloswine","480","Uxie","Level Up with Move [Ancient Power]"
"223","Remoraid","419","Floatzel","Level Up [25]"
"228","Houndour","226","Mantine","Level Up [24]"
"231","Phanpy","124","Jynx","Level Up [25]"
"233","Porygon2","78","Rapidash","Trade with Held Item [Dubious Disc]"
"236","Tyrogue","565","Carracosta","Level Up (Attack > Defense) [20]"
"236","Tyrogue","125","Electabuzz","Level Up (Attack < Defense) [20]"
"236","Tyrogue","569","Garbodor","Level Up (Attack = Defense) [20]"
"238","Smoochum","626","Bouffalant","Level Up [30]"
"239","Elekid","463","Lickilicky","Level Up [30]"
"240","Magby","596","Galvantula","Level Up [30]"
"246","Larvitar","446","Munchlax","Level Up [30]"
"247","Pupitar","647","Keldeo","Level Up [55]"
"252","Treecko","64","Kadabra","Level Up [16]"
"253","Grovyle","526","Gigalith","Level Up [36]"
"255","Torchic","525","Boldore","Level Up [16]"
"256","Combusken","521","Unfezant","Level Up [36]"
"258","Mudkip","64","Kadabra","Level Up [16]"
"259","Marshtomp","76","Golem","Level Up [36]"
"261","Poochyena","312","Minun","Level Up [18]"
"263","Zigzagoon","122","Mr. Mime","Level Up [20]"
"265","Wurmple","14","Kakuna","Level Up (Random < 5) [7]"
"265","Wurmple","412","Burmy","Level Up (Random > 5) [7]"
"266","Silcoon","284","Masquerain","Level Up [10]"
"268","Cascoon","267","Beautifly","Level Up [10]"
"270","Lotad","393","Piplup","Level Up [14]"
"271","Lombre","332","Cacturne","Used Item [Water Stone]"
"273","Seedot","30","Nidorina","Level Up [14]"
"274","Nuzleaf","94","Gengar","Used Item [Leaf Stone]"
"276","Taillow","8","Wartortle","Level Up [22]"
"278","Wingull","591","Amoonguss","Level Up [25]"
"280","Ralts","371","Bagon","Level Up [20]"
"281","Kirlia","112","Rhydon","Level Up [30]"
"281","Kirlia","103","Exeggutor","Level Up with Held Item (Male) [Dawn Stone]"
"283","Surskit","53","Persian","Level Up [22]"
"285","Shroomish","342","Crawdaunt","Level Up [23]"
"287","Slakoth","227","Skarmory","Level Up [18]"
"288","Vigoroth","382","Kyogre","Level Up [36]"
"290","Nincada","367","Huntail","Level Up (Ninjask) [20]"
"290","Nincada","333","Swablu","Level Up (Shedinja) [20]"
"293","Whismur","331","Cacnea","Level Up [20]"
"294","Loudred","503","Samurott","Level Up [40]"
"296","Makuhita","321","Wailord","Level Up [24]"
"298","Azurill","39","Jigglypuff","Level Up with Friendship"
"299","Nosepass","549","Lilligant","Level Up at Electric"
"300","Skitty","184","Azumarill","Used Item [Moon Stone]"
"304","Aron","227","Skarmory","Level Up [32]"
"305","Lairon","145","Zapdos","Level Up [42]"
"307","Meditite","185","Sudowoodo","Level Up [37]"
"309","Electrike","288","Vigoroth","Level Up [26]"
"315","Roselia","521","Unfezant","Used Item [Shiny Stone]"
"316","Gulpin","286","Breloom","Level Up [26]"
"318","Carvanha","226","Mantine","Level Up [30]"
"320","Wailmer","297","Hariyama","Level Up [40]"
"322","Numel","614","Beartic","Level Up [33]"
"325","Spoink","40","Wigglytuff","Level Up [32]"
"328","Trapinch","17","Pidgeotto","Level Up [35]"
"329","Vibrava","76","Golem","Level Up [45]"
"331","Cacnea","207","Gligar","Level Up [32]"
"333","Swablu","411","Bastiodon","Level Up [35]"
"339","Barboach","514","Simisear","Level Up [30]"
"341","Corphish","336","Seviper","Level Up [30]"
"343","Baltoy","125","Electabuzz","Level Up [36]"
"345","Lileep","334","Altaria","Level Up [40]"
"347","Anorith","291","Ninjask","Level Up [40]"
"349","Feebas","334","Altaria","Level Up (Beauty) [170]"
"349","Feebas","348","Armaldo","Trade with Held Item [Prism Scale]"
"353","Shuppet","573","Cinccino","Level Up [37]"
"355","Duskull","432","Purugly","Level Up [37]"
"356","Dusclops","429","Mismagius","Trade with Held Item [Reaper Cloth]"
"360","Wynaut","566","Archen","Level Up [15]"
"361","Snorunt","199","Slowking","Level Up [42]"
"361","Snorunt","586","Sawsbuck","Level Up with Held Item (Female) [Dawn Stone]"
"363","Spheal","198","Murkrow","Level Up [32]"
"364","Sealeo","71","Victreebel","Level Up [44]"
"366","Clamperl","409","Rampardos","Trade with Held Item [Deep Sea Tooth]"
"366","Clamperl","346","Cradily","Trade with Held Item [Deep Sea Scale]"
"371","Bagon","357","Tropius","Level Up [30]"
"372","Shelgon","490","Manaphy","Level Up [50]"
"374","Beldum","583","Vanillish","Level Up [20]"
"375","Metang","243","Raikou","Level Up [45]"
"387","Turtwig","64","Kadabra","Level Up [18]"
"388","Grotle","579","Reuniclus","Level Up [32]"
"390","Chimchar","302","Sableye","Level Up [14]"
"391","Monferno","157","Typhlosion","Level Up [36]"
"393","Piplup","33","Nidorino","Level Up [16]"
"394","Prinplup","182","Bellossom","Level Up [36]"
"396","Starly","608","Lampent","Level Up [14]"
"397","Staravia","534","Conkeldurr","Level Up [34]"
"399","Bidoof","299","Nosepass","Level Up [15]"
"401","Kricketot","153","Bayleef","Level Up [10]"
"403","Shinx","274","Nuzleaf","Level Up [15]"
"404","Luxio","542","Leavanny","Level Up [30]"
"406","Budew","253","Grovyle","Level Up at Morning"
"408","Cranidos","457","Lumineon","Level Up [30]"
"410","Shieldon","346","Cradily","Level Up [30]"
"412","Burmy","82","Magneton","Level Up Female [20]"
"412","Burmy","42","Golbat","Level Up Male [20]"
"415","Combee","359","Absol","Level Up Female [21]"
"418","Buizel","224","Octillery","Level Up [26]"
"420","Cherubi","561","Sigilyph","Level Up [25]"
"422","Shellos","435","Skuntank","Level Up [30]"
"425","Drifloon","336","Seviper","Level Up [28]"
"427","Buneary","631","Heatmor","Level Up with Friendship"
"431","Glameow","518","Musharna","Level Up [38]"
"433","Chingling","337","Lunatone","Level Up at Night"
"434","Stunky","197","Umbreon","Level Up [34]"
"436","Bronzor","569","Garbodor","Level Up [33]"
"438","Bonsly","262","Mightyena","Level Up with Move [Mimic]"
"439","Mime Jr.","587","Emolga","Level Up with Move [Mimic]"
"440","Happiny","337","Lunatone","Level Up with Held Item (Day) [Oval Stone]"
"443","Gible","446","Munchlax","Level Up [24]"
"444","Gabite","641","Tornadus","Level Up [48]"
"446","Munchlax","647","Keldeo","Level Up with Friendship"
"447","Riolu","62","Poliwrath","Level Up at Morning"
"449","Hippopotas","464","Rhyperior","Level Up [34]"
"451","Skorupi","604","Eelektross","Level Up [40]"
"453","Croagunk","560","Scrafty","Level Up [37]"
"456","Finneon","335","Zangoose","Level Up [31]"
"458","Mantyke","634","Zweilous","Level up with Party [Remoraid]"
"459","Snover","73","Tentacruel","Level Up [40]"
"495","Snivy","207","Gligar","Level Up [17]"
"496","Servine","576","Gothitelle","Level Up [36]"
"498","Tepig","5","Charmeleon","Level Up [17]"
"499","Pignite","407","Roserade","Level Up [36]"
"501","Oshawott","391","Monferno","Level Up [17]"
"502","Dewott","6","Charizard","Level Up [36]"
"504","Patrat","206","Dunsparce","Level Up [20]"
"506","Lillipup","61","Poliwhirl","Level Up [16]"
"507","Herdier","359","Absol","Level Up [32]"
"509","Purrloin","22","Fearow","Level Up [20]"
"511","Pansage","470","Leafeon","Used Item [Leaf Stone]"
"513","Pansear","55","Golduck","Used Item [Fire Stone]"
"515","Panpour","442","Spiritomb","Used Item [Water Stone]"
"517","Munna","354","Banette","Used Item [Moon Stone]"
"519","Pidove","536","Palpitoad","Level Up [21]"
"520","Tranquill","213","Shuckle","Level Up [32]"
"522","Blitzle","126","Magmar","Level Up [27]"
"524","Roggenrola","364","Sealeo","Level Up [25]"
"525","Boldore","359","Absol","Trade"
"527","Woobat","308","Medicham","Level Up with Friendship"
"529","Drilbur","199","Slowking","Level Up [31]"
"532","Timburr","441","Chatot","Level Up [25]"
"533","Gurdurr","430","Honchkrow","Trade"
"535","Tympole","67","Machoke","Level Up [25]"
"536","Palpitoad","461","Weavile","Level Up [36]"
"540","Sewaddle","364","Sealeo","Level Up [20]"
"541","Swadloon","45","Vileplume","Level Up with Friendship"
"543","Venipede","274","Nuzleaf","Level Up [22]"
"544","Whirlipede","62","Poliwrath","Level Up [30]"
"546","Cottonee","124","Jynx","Used Item [Sun Stone]"
"548","Petilil","558","Crustle","Used Item [Sun Stone]"
"551","Sandile","608","Lampent","Level Up [29]"
"552","Krokorok","182","Bellossom","Level Up [40]"
"554","Darumaka","609","Chandelure","Level Up [35]"
"557","Dwebble","463","Lickilicky","Level Up [34]"
"559","Scraggy","107","Hitmonchan","Level Up [39]"
"562","Yamask","586","Sawsbuck","Level Up [34]"
"564","Tirtouga","101","Electrode","Level Up [37]"
"566","Archen","233","Porygon2","Level Up [37]"
"568","Trubbish","114","Tangela","Level Up [36]"
"570","Zorua","359","Absol","Level Up [30]"
"572","Minccino","358","Chimecho","Used Item [Shiny Stone]"
"574","Gothita","67","Machoke","Level Up [32]"
"575","Gothorita","18","Pidgeot","Level Up [41]"
"577","Solosis","156","Quilava","Level Up [32]"
"578","Duosion","157","Typhlosion","Level Up [41]"
"580","Ducklett","57","Primeape","Level Up [35]"
"582","Vanillite","629","Vullaby","Level Up [35]"
"583","Vanillish","642","Thundurus","Level Up [47]"
"585","Deerling","510","Liepard","Level Up [34]"
"588","Karrablast","596","Galvantula","Trade for opposite Karrablast/Shelmet"
"590","Foongus","423","Gastrodon","Level Up [39]"
"592","Frillish","428","Lopunny","Level Up [40]"
"595","Joltik","423","Gastrodon","Level Up [36]"
"597","Ferroseed","212","Scizor","Level Up [40]"
"599","Klink","189","Jumpluff","Level Up [38]"
"600","Klang","526","Gigalith","Level Up [49]"
"602","Tynamo","247","Pupitar","Level Up [39]"
"603","Eelektrik","73","Tentacruel","Used Item [Thunder Stone]"
"605","Elgyem","55","Golduck","Level Up [42]"
"607","Litwick","294","Loudred","Level Up [41]"
"608","Lampent","6","Charizard","Used Item [Dusk Stone]"
"610","Axew","629","Vullaby","Level Up [38]"
"611","Fraxure","145","Zapdos","Level Up [48]"
"613","Cubchoo","419","Floatzel","Level Up [37]"
"616","Shelmet","123","Scyther","Trade for opposite Karrablast/Shelmet"
"619","Mienfoo","9","Blastoise","Level Up [50]"
"622","Golett","323","Camerupt","Level Up [43]"
"624","Pawniard","623","Golurk","Level Up [52]"
"627","Rufflet","171","Lanturn","Level Up [54]"
"629","Vullaby","227","Skarmory","Level Up [54]"
"633","Deino","583","Vanillish","Level Up [50]"
"634","Zweilous","494","Victini","Level Up [64]"
"636","Larvesta","645","Landorus","Level Up [59]"
